,Gene,Image,MTOC,MTOC leading edge,Non MTOC,timepoint
40_87,arhgdia,40,0.0215991002505,,0.0460180924428,3h
40_88,arhgdia,40,0.0218412473032,,0.0456719210681,3h
40_89,arhgdia,40,0.0219980284213,,0.0486436820895,3h
40_90,arhgdia,40,0.0221021354063,,0.0485192059308,3h
41_1,arhgdia,41,0.0275697709153,0.0275697709153,0.0171108215532,3h
41_2,arhgdia,41,0.0186117882001,0.0186117882001,0.0180035698763,3h
41_3,arhgdia,41,0.0169779628052,0.0169779628052,0.0197983256472,3h
41_4,arhgdia,41,0.0169779628052,0.0169779628052,0.0197983256472,3h
41_5,arhgdia,41,0.0153296118514,0.0153296118514,0.0189737190541,3h
41_6,arhgdia,41,0.0136804442502,0.0136804442502,0.0181140019046,3h
41_7,arhgdia,41,0.0137168273276,0.0137168273276,0.0179222050815,3h
41_8,arhgdia,41,0.0137168273276,0.0137168273276,0.0179222050815,3h
41_9,arhgdia,41,0.0137622149837,0.0137622149837,0.0152336754085,3h
41_10,arhgdia,41,0.0138064751552,0.0138064751552,0.0150314215047,3h
41_11,arhgdia,41,0.013845082538,0.013845082538,0.0148495479542,3h
41_12,arhgdia,41,0.013845082538,0.013845082538,0.0148495479542,3h
41_13,arhgdia,41,0.0121474201878,0.0121474201878,0.0164108220167,3h
41_14,arhgdia,41,0.0121801049363,0.0121801049363,0.0161922880042,3h
41_15,arhgdia,41,0.0122116885369,0.0122116885369,0.0159706224998,3h
41_16,arhgdia,41,0.0122116885369,0.0122116885369,0.0159706224998,3h
41_17,arhgdia,41,0.0122597110453,0.0122597110453,0.0179731363374,3h
41_18,arhgdia,41,0.0122801068497,0.0122801068497,0.0177223326979,3h
41_19,arhgdia,41,0.0123287728338,0.0123287728338,0.0174648581411,3h
41_20,arhgdia,41,0.0123287728338,0.0123287728338,0.0174648581411,3h
41_21,arhgdia,41,0.0123456532447,0.0123456532447,0.0171637060939,3h
41_22,arhgdia,41,0.0123690256456,0.0123690256456,0.0169322367669,3h
41_23,arhgdia,41,0.0123690256456,0.0123690256456,0.0169322367669,3h
41_24,arhgdia,41,0.0159415692401,0.0159415692401,0.0167056006528,3h
41_25,arhgdia,41,0.0159944084417,0.0159944084417,0.0163984674832,3h
41_26,arhgdia,41,0.0178140257871,0.0178140257871,0.0161908173686,3h
41_27,arhgdia,41,0.0178140257871,0.0178140257871,0.0161908173686,3h
41_28,arhgdia,41,0.0178808731791,0.0178808731791,0.0158915229063,3h
41_29,arhgdia,41,0.0161374059624,0.0161374059624,0.017127552591,3h
41_30,arhgdia,41,0.0179532577904,0.0179532577904,0.0170046522703,3h
41_31,arhgdia,41,0.0179945994906,0.0179945994906,0.0167987987514,3h
41_32,arhgdia,41,0.0198425122891,0.0198425122891,0.0166083884624,3h
41_33,arhgdia,41,0.0198684131775,0.0198684131775,0.0164968423666,3h
41_34,arhgdia,41,0.0199152966047,0.0199152966047,0.0163100175036,3h
41_35,arhgdia,41,0.0218054512194,0.0218054512194,0.0160172252082,3h
41_36,arhgdia,41,0.0218054512194,0.0218054512194,0.0160172252082,3h
41_37,arhgdia,41,0.0218538250659,0.0218538250659,0.0158508634548,3h
41_38,arhgdia,41,0.0218848291084,0.0218848291084,0.0157317396152,3h
41_39,arhgdia,41,0.0237539535863,0.0237539535863,0.0155770657442,3h
41_40,arhgdia,41,0.0238327003017,0.0238327003017,0.0153199512708,3h
41_41,arhgdia,41,0.0238327003017,0.0238327003017,0.0153199512708,3h
41_42,arhgdia,41,0.02390544889,0.02390544889,0.0150706900608,3h
41_43,arhgdia,41,0.02390544889,0.02390544889,0.0150706900608,3h
41_44,arhgdia,41,0.0239784335982,0.0239784335982,0.0148324936203,3h
41_45,arhgdia,41,0.0240198193575,0.0240198193575,0.014714075314,3h
41_46,arhgdia,41,0.0240426705421,0.0240426705421,0.0146525232646,3h
41_47,arhgdia,41,0.0222272233069,0.0222272233069,0.0156526393218,3h
41_48,arhgdia,41,0.022261577191,0.022261577191,0.0155243924553,3h
41_49,arhgdia,41,0.0223247703675,0.0223247703675,0.0152849301828,3h
41_50,arhgdia,41,0.0223247703675,0.0223247703675,0.0152849301828,3h
41_51,arhgdia,41,0.0223941907614,0.0223941907614,0.0150508278939,3h
41_52,arhgdia,41,0.0223941907614,0.0223941907614,0.0150508278939,3h
41_53,arhgdia,41,0.0224509135352,0.0224509135352,0.0148279331995,3h
41_54,arhgdia,41,0.0224773896081,0.0224773896081,0.0147081394624,3h
41_55,arhgdia,41,0.0224978700241,0.0224978700241,0.0146265872427,3h
41_56,arhgdia,41,0.0244056153281,0.0244056153281,0.0145083563734,3h
41_57,arhgdia,41,0.0244056153281,0.0244056153281,0.0145083563734,3h
41_58,arhgdia,41,0.0225748710962,0.0225748710962,0.0153413910216,3h
41_59,arhgdia,41,0.0225972081083,0.0225972081083,0.0152157050814,3h
41_60,arhgdia,41,0.0226084268043,0.0226084268043,0.0151437851472,3h
41_61,arhgdia,41,0.0226285408236,0.0226285408236,0.0150236705734,3h
41_62,arhgdia,41,0.0226329855304,0.0226329855304,0.0149101298319,3h
41_63,arhgdia,41,0.0226363538951,0.0226363538951,0.014845729317,3h
41_64,arhgdia,41,0.0226399928552,0.0226399928552,0.0147393667662,3h
41_65,arhgdia,41,0.0226276655569,0.0226276655569,0.014581896153,3h
41_66,arhgdia,41,0.0226276655569,0.0226276655569,0.014581896153,3h
41_67,arhgdia,41,0.022615418928,0.022615418928,0.0144815951095,3h
41_68,arhgdia,41,0.024486493234,0.024486493234,0.0143330072908,3h
41_69,arhgdia,41,0.0244855471745,0.0244855471745,0.014234208475,3h
41_70,arhgdia,41,0.0244855471745,0.0244855471745,0.014234208475,3h
41_71,arhgdia,41,0.0226043948532,0.0226043948532,0.0150479708305,3h
41_72,arhgdia,41,0.0282807953876,0.0282807953876,0.0149031192,3h
41_73,arhgdia,41,0.0282807953876,0.0282807953876,0.0149031192,3h
41_74,arhgdia,41,0.0282014275373,0.0282014275373,0.0148056785779,3h
41_75,arhgdia,41,0.028164830737,0.028164830737,0.0147049353569,3h
41_76,arhgdia,41,0.0281310756465,0.0281310756465,0.0145901432545,3h
41_77,arhgdia,41,0.0281310756465,0.0281310756465,0.0145901432545,3h
41_78,arhgdia,41,0.0280912572472,0.0280912572472,0.0145017438474,3h
41_79,arhgdia,41,0.0299289850709,0.0299289850709,0.0144200717967,3h
41_80,arhgdia,41,0.0280159202631,0.0280159202631,0.0152027948919,3h
41_81,arhgdia,41,0.0280159202631,0.0280159202631,0.0152027948919,3h
41_82,arhgdia,41,0.0279613680885,0.0279613680885,0.016296288392,3h
41_83,arhgdia,41,0.0260531369474,0.0260531369474,0.0194179058849,3h
41_84,arhgdia,41,0.0259972574322,0.0259972574322,0.0193642646279,3h
41_85,arhgdia,41,0.0259972574322,0.0259972574322,0.0193642646279,3h
41_86,arhgdia,41,0.0259526957458,0.0259526957458,0.0193028690005,3h
41_87,arhgdia,41,0.0259110103907,0.0259110103907,0.0172289556855,3h
41_88,arhgdia,41,0.0258975481611,0.0258975481611,0.017174300628,3h
41_89,arhgdia,41,0.0258975481611,0.0258975481611,0.017174300628,3h
41_90,arhgdia,41,0.0258963387583,0.0258963387583,0.0171185623705,3h
42_1,arhgdia,42,0.0225064333364,0.0225064333364,0.00427995461729,3h
42_2,arhgdia,42,0.0223642064117,0.0223642064117,0.00426532150597,3h
42_3,arhgdia,42,0.0223642064117,0.0223642064117,0.00426532150597,3h
42_4,arhgdia,42,0.0222022054662,0.0222022054662,0.0042491350873,3h
42_5,arhgdia,42,0.0204306419332,0.0204306419332,0.00887686844553,3h
42_6,arhgdia,42,0.0204306419332,0.0204306419332,0.00887686844553,3h
42_7,arhgdia,42,0.0220711742628,0.0220711742628,0.00858791440275,3h
42_8,arhgdia,42,0.021968535431,0.021968535431,0.00824898239356,3h
42_9,arhgdia,42,0.021968535431,0.021968535431,0.00824898239356,3h
42_10,arhgdia,42,0.0219611569741,0.0219611569741,0.00803394277519,3h
42_11,arhgdia,42,0.0218519412454,0.0218519412454,0.00796432382558,3h
42_12,arhgdia,42,0.0217702363116,0.0217702363116,0.0113642905804,3h
42_13,arhgdia,42,0.0217086281175,0.0217086281175,0.0110610796334,3h
42_14,arhgdia,42,0.0233346834005,0.0233346834005,0.0108884590325,3h
42_15,arhgdia,42,0.0232669437634,0.0232669437634,0.0106109115601,3h
42_16,arhgdia,42,0.0232669437634,0.0232669437634,0.0106109115601,3h
42_17,arhgdia,42,0.024810973334,0.024810973334,0.0102344866026,3h
42_18,arhgdia,42,0.0230846685018,0.0230846685018,0.012865489667,3h
42_19,arhgdia,42,0.023044377146,0.023044377146,0.0126483241084,3h
42_20,arhgdia,42,0.0229869423286,0.0229869423286,0.0123804611004,3h
42_21,arhgdia,42,0.0229869423286,0.0229869423286,0.0123804611004,3h
42_22,arhgdia,42,0.0228399542815,0.0228399542815,0.0119389537899,3h
42_23,arhgdia,42,0.0228399542815,0.0228399542815,0.0119389537899,3h
42_24,arhgdia,42,0.0243206838062,0.0243206838062,0.0115464517635,3h
42_25,arhgdia,42,0.0243206838062,0.0243206838062,0.0115464517635,3h
42_26,arhgdia,42,0.0241751520762,0.0241751520762,0.0112073978508,3h
42_27,arhgdia,42,0.0241751520762,0.0241751520762,0.0112073978508,3h
42_28,arhgdia,42,0.0240432037877,0.0240432037877,0.0109494946438,3h
42_29,arhgdia,42,0.0240432037877,0.0240432037877,0.0109494946438,3h
42_30,arhgdia,42,0.0270930045416,0.0270930045416,0.0106279996185,3h
42_31,arhgdia,42,0.0270930045416,0.0270930045416,0.0106279996185,3h
42_32,arhgdia,42,0.0269578283106,0.0269578283106,0.0103783056946,3h
42_33,arhgdia,42,0.0269578283106,0.0269578283106,0.0103783056946,3h
42_34,arhgdia,42,0.0252585639983,0.0252585639983,0.0120864949841,3h
42_35,arhgdia,42,0.0252585639983,0.0252585639983,0.0120864949841,3h
42_36,arhgdia,42,0.0251700967336,0.0251700967336,0.00747646462025,3h
42_37,arhgdia,42,0.0251700967336,0.0251700967336,0.00747646462025,3h
42_38,arhgdia,42,0.0251499946674,0.0251499946674,0.00728339443531,3h
42_39,arhgdia,42,0.0267112028998,0.0267112028998,0.00715988431209,3h
42_40,arhgdia,42,0.0267471449851,0.0267471449851,0.0069816246943,3h
42_41,arhgdia,42,0.0266919454059,0.0266919454059,0.00673149436519,3h
42_42,arhgdia,42,0.0266919454059,0.0266919454059,0.00673149436519,3h
42_43,arhgdia,42,0.026716038178,0.026716038178,0.00656674507041,3h
42_44,arhgdia,42,0.026749070812,0.026749070812,0.00646927921766,3h
42_45,arhgdia,42,0.0252156635524,0.0252156635524,0.00789676329273,3h
42_46,arhgdia,42,0.0252897471773,0.0252897471773,0.00769633393406,3h
42_47,arhgdia,42,0.0253167085283,0.0253167085283,0.00763186416185,3h
42_48,arhgdia,42,0.0254052564327,0.0254052564327,0.00742377670217,3h
42_49,arhgdia,42,0.0254052564327,0.0254052564327,0.00742377670217,3h
42_50,arhgdia,42,0.0255578492087,0.0255578492087,0.00716137299482,3h
42_51,arhgdia,42,0.0272867147036,0.0272867147036,0.00698507206059,3h
42_52,arhgdia,42,0.0272867147036,0.0272867147036,0.00698507206059,3h
42_53,arhgdia,42,0.0274322707134,0.0274322707134,0.006818005775,3h
42_54,arhgdia,42,0.0260470851154,0.0260470851154,0.00791228135885,3h
42_55,arhgdia,42,0.0260470851154,0.0260470851154,0.00791228135885,3h
42_56,arhgdia,42,0.0262302884814,0.0262302884814,0.00773022972149,3h
42_57,arhgdia,42,0.0264564759661,0.0264564759661,0.00754173988584,3h
42_58,arhgdia,42,0.0264564759661,0.0264564759661,0.00754173988584,3h
42_59,arhgdia,42,0.0251086887619,0.0251086887619,0.00853926377062,3h
42_60,arhgdia,42,0.02369861294,0.02369861294,0.00953534472058,3h
42_61,arhgdia,42,0.02369861294,0.02369861294,0.00953534472058,3h
42_62,arhgdia,42,0.0239643795731,0.0239643795731,0.00932798063018,3h
42_63,arhgdia,42,0.0242543943577,0.0242543943577,0.00912921348315,3h
42_64,arhgdia,42,0.0242543943577,0.0242543943577,0.00912921348315,3h
42_65,arhgdia,42,0.0245717086788,0.0245717086788,0.00893436151916,3h
42_66,arhgdia,42,0.0249426508788,0.0249426508788,0.00873755286478,3h
42_67,arhgdia,42,0.0235108711472,0.0235108711472,0.00962719971914,3h
42_68,arhgdia,42,0.0235108711472,0.0235108711472,0.00962719971914,3h
42_69,arhgdia,42,0.0201947560986,0.0201947560986,0.0115483435985,3h
42_70,arhgdia,42,0.0205161671959,0.0205161671959,0.0113358819589,3h
42_71,arhgdia,42,0.0205161671959,0.0205161671959,0.0113358819589,3h
42_72,arhgdia,42,0.02084834873,0.02084834873,0.0111402039714,3h
42_73,arhgdia,42,0.0210490321295,0.0210490321295,0.0110362563878,3h
42_74,arhgdia,42,0.0210490321295,0.0210490321295,0.0110362563878,3h
42_75,arhgdia,42,0.0215186610817,0.0215186610817,0.0098575228259,3h
42_76,arhgdia,42,0.0198978342365,0.0198978342365,0.00964083607156,3h
42_77,arhgdia,42,0.0198978342365,0.0198978342365,0.00964083607156,3h
42_78,arhgdia,42,0.0202458573861,0.0202458573861,0.00944162209675,3h
42_79,arhgdia,42,0.0206188082573,0.0206188082573,0.00927850899668,3h
42_80,arhgdia,42,0.0189058708882,0.0189058708882,0.00910966091219,3h
42_81,arhgdia,42,0.0189058708882,0.0189058708882,0.00910966091219,3h
42_82,arhgdia,42,0.0214714053395,0.0214714053395,0.00448551894004,3h
42_83,arhgdia,42,0.021905871292,0.021905871292,0.00442853549117,3h
42_84,arhgdia,42,0.021905871292,0.021905871292,0.00442853549117,3h
42_85,arhgdia,42,0.0223474817429,0.0223474817429,0.00439018814597,3h
42_86,arhgdia,42,0.0228168709834,0.0228168709834,0.00435507146784,3h
42_87,arhgdia,42,0.0228168709834,0.0228168709834,0.00435507146784,3h
42_88,arhgdia,42,0.0232969771827,0.0232969771827,0.00432759279998,3h
42_89,arhgdia,42,0.0239387620969,0.0239387620969,0.00430180149604,3h
42_90,arhgdia,42,0.0239387620969,0.0239387620969,0.00430180149604,3h
43_1,arhgdia,43,0.0406508845376,0.0406508845376,0.096334383399,3h
43_2,arhgdia,43,0.0401789110643,0.0401789110643,0.0943111754568,3h
43_3,arhgdia,43,0.0401789110643,0.0401789110643,0.0943111754568,3h
43_4,arhgdia,43,0.0370956480293,0.0370956480293,0.100168610872,3h
43_5,arhgdia,43,0.0370956480293,0.0370956480293,0.100168610872,3h
43_6,arhgdia,43,0.0367373049786,0.0367373049786,0.0978274681576,3h
43_7,arhgdia,43,0.0366659503599,0.0366659503599,0.097498227066,3h
43_8,arhgdia,43,0.036363897177,0.036363897177,0.0958861745438,3h
43_9,arhgdia,43,0.036363897177,0.036363897177,0.0958861745438,3h
43_10,arhgdia,43,0.0386601082585,0.0386601082585,0.0939993910799,3h
43_11,arhgdia,43,0.0386601082585,0.0386601082585,0.0939993910799,3h
43_12,arhgdia,43,0.0384553927557,0.0384553927557,0.0867641146348,3h
43_13,arhgdia,43,0.0383350539161,0.0383350539161,0.0864189028039,3h
43_14,arhgdia,43,0.038140795455,0.038140795455,0.085293863414,3h
43_15,arhgdia,43,0.038140795455,0.038140795455,0.085293863414,3h
43_16,arhgdia,43,0.0379800316425,0.0379800316425,0.0784470445646,3h
43_17,arhgdia,43,0.0379800316425,0.0379800316425,0.0784470445646,3h
43_18,arhgdia,43,0.0403070330605,0.0403070330605,0.0786591168718,3h
43_19,arhgdia,43,0.0403070330605,0.0403070330605,0.0786591168718,3h
43_20,arhgdia,43,0.042871382867,0.042871382867,0.0780753362049,3h
43_21,arhgdia,43,0.042871382867,0.042871382867,0.0780753362049,3h
43_22,arhgdia,43,0.0401137743739,0.0401137743739,0.0863887112979,3h
43_23,arhgdia,43,0.0400647990833,0.0400647990833,0.0859022298927,3h
43_24,arhgdia,43,0.0450005325507,0.0450005325507,0.0849972252923,3h
43_25,arhgdia,43,0.0450005325507,0.0450005325507,0.0849972252923,3h
43_26,arhgdia,43,0.0449374244149,0.0449374244149,0.0838497579592,3h
43_27,arhgdia,43,0.0449374244149,0.0449374244149,0.0838497579592,3h
43_28,arhgdia,43,0.0449006340997,0.0449006340997,0.08114750832,3h
43_29,arhgdia,43,0.0448573765464,0.0448573765464,0.0692038992564,3h
43_30,arhgdia,43,0.0448180757399,0.0448180757399,0.068551360138,3h
43_31,arhgdia,43,0.0448180757399,0.0448180757399,0.068551360138,3h
43_32,arhgdia,43,0.0448180757399,0.0448180757399,0.068551360138,3h
43_33,arhgdia,43,0.0473053668732,0.0473053668732,0.0674833986818,3h
43_34,arhgdia,43,0.0473053668732,0.0473053668732,0.0674833986818,3h
43_35,arhgdia,43,0.0448050494299,0.0448050494299,0.063867297095,3h
43_36,arhgdia,43,0.0448050494299,0.0448050494299,0.063867297095,3h
43_37,arhgdia,43,0.0448050494299,0.0448050494299,0.063867297095,3h
43_38,arhgdia,43,0.0448640804191,0.0448640804191,0.0573116332982,3h
43_39,arhgdia,43,0.0448640804191,0.0448640804191,0.0573116332982,3h
43_40,arhgdia,43,0.0423672992678,0.0423672992678,0.059520252962,3h
43_41,arhgdia,43,0.0398911059357,0.0398911059357,0.0617090484806,3h
43_42,arhgdia,43,0.0398911059357,0.0398911059357,0.0617090484806,3h
43_43,arhgdia,43,0.0424302035705,0.0424302035705,0.0606162363658,3h
43_44,arhgdia,43,0.0424302035705,0.0424302035705,0.0606162363658,3h
43_45,arhgdia,43,0.0424302035705,0.0424302035705,0.0606162363658,3h
43_46,arhgdia,43,0.0424755367717,0.0424755367717,0.0539612349078,3h
43_47,arhgdia,43,0.0424755367717,0.0424755367717,0.0539612349078,3h
43_48,arhgdia,43,0.0399872230175,0.0399872230175,0.0558855809694,3h
43_49,arhgdia,43,0.0374968937484,0.0374968937484,0.0578172793437,3h
43_50,arhgdia,43,0.0325156485567,0.0325156485567,0.061724474888,3h
43_51,arhgdia,43,0.0325156485567,0.0325156485567,0.061724474888,3h
43_52,arhgdia,43,0.0325460909138,0.0325460909138,0.0645195335656,3h
43_53,arhgdia,43,0.0325460909138,0.0325460909138,0.0645195335656,3h
43_54,arhgdia,43,0.0325839341578,0.0325839341578,0.0641020650458,3h
43_55,arhgdia,43,0.0325839341578,0.0325839341578,0.0641020650458,3h
43_56,arhgdia,43,0.0301020024462,0.0301020024462,0.0659440424539,3h
43_57,arhgdia,43,0.0301394618887,0.0301394618887,0.0656485280369,3h
43_58,arhgdia,43,0.0301394618887,0.0301394618887,0.0656485280369,3h
43_59,arhgdia,43,0.0302165819702,0.0302165819702,0.0650995192934,3h
43_60,arhgdia,43,0.0302463857458,0.0302463857458,0.064892488284,3h
43_61,arhgdia,43,0.0303020643655,0.0303020643655,0.0645303222521,3h
43_62,arhgdia,43,0.0303020643655,0.0303020643655,0.0645303222521,3h
43_63,arhgdia,43,0.027817792214,0.027817792214,0.0660915736947,3h
43_64,arhgdia,43,0.027817792214,0.027817792214,0.0660915736947,3h
43_65,arhgdia,43,0.0279246530073,0.0279246530073,0.0658013904346,3h
43_66,arhgdia,43,0.0278968282552,0.0278968282552,0.065704593186,3h
43_67,arhgdia,43,0.0278968282552,0.0278968282552,0.065704593186,3h
43_68,arhgdia,43,0.0304616715667,0.0304616715667,0.0658064001277,3h
43_69,arhgdia,43,0.0304616715667,0.0304616715667,0.0658064001277,3h
43_70,arhgdia,43,0.0304647222122,0.0304647222122,0.0661059496634,3h
43_71,arhgdia,43,0.0304647222122,0.0304647222122,0.0661059496634,3h
43_72,arhgdia,43,0.0304626477068,0.0304626477068,0.0682768299722,3h
43_73,arhgdia,43,0.0304626477068,0.0304626477068,0.0682768299722,3h
43_74,arhgdia,43,0.030443746122,0.030443746122,0.0688098545464,3h
43_75,arhgdia,43,0.030443746122,0.030443746122,0.0688098545464,3h
43_76,arhgdia,43,0.0304307116105,0.0304307116105,0.06965756228,3h
43_77,arhgdia,43,0.0304307116105,0.0304307116105,0.06965756228,3h
43_78,arhgdia,43,0.030443746122,0.030443746122,0.0704526025535,3h
43_79,arhgdia,43,0.030443746122,0.030443746122,0.0704526025535,3h
43_80,arhgdia,43,0.0305192485964,0.0305192485964,0.0710645969624,3h
43_81,arhgdia,43,0.0305905730352,0.0305905730352,0.0712698314609,3h
43_82,arhgdia,43,0.0305905730352,0.0305905730352,0.0712698314609,3h
43_83,arhgdia,43,0.0304842608218,0.0304842608218,0.0716778938388,3h
43_84,arhgdia,43,0.0304842608218,0.0304842608218,0.0716778938388,3h
43_85,arhgdia,43,0.0309619581148,0.0309619581148,0.0963515600083,3h
43_86,arhgdia,43,0.0309619581148,0.0309619581148,0.0963515600083,3h
43_87,arhgdia,43,0.0312616897344,0.0312616897344,0.0968626626624,3h
43_88,arhgdia,43,0.0312616897344,0.0312616897344,0.0968626626624,3h
43_89,arhgdia,43,0.0289990266061,0.0289990266061,0.0968539909158,3h
43_90,arhgdia,43,0.0289990266061,0.0289990266061,0.0968539909158,3h
44_1,arhgdia,44,0.0198541574423,,0.046752728196,3h
44_2,arhgdia,44,0.0194916036169,,0.0489764372203,3h
44_3,arhgdia,44,0.0191674496631,,0.051254758662,3h
44_4,arhgdia,44,0.0188585014769,,0.0531869271188,3h
44_5,arhgdia,44,0.0188585014769,,0.0531869271188,3h
44_6,arhgdia,44,0.0185820287226,,0.0560998077767,3h
44_7,arhgdia,44,0.0182727812687,,0.0595844279564,3h
44_8,arhgdia,44,0.0180190383402,,0.0626948547314,3h
44_9,arhgdia,44,0.0189626282876,,0.0642919510825,3h
44_10,arhgdia,44,0.0189626282876,,0.0642919510825,3h
44_11,arhgdia,44,0.0175575740673,,0.0669760725692,3h
44_12,arhgdia,44,0.0173537900404,,0.06939538278,3h
44_13,arhgdia,44,0.017125385293,,0.0720842830358,3h
44_14,arhgdia,44,0.0169633297645,,0.0740506214273,3h
44_15,arhgdia,44,0.0168209341336,,0.0755963602891,3h
44_16,arhgdia,44,0.0168209341336,,0.0755963602891,3h
44_17,arhgdia,44,0.0177631406073,,0.076591063739,3h
44_18,arhgdia,44,0.0187452044117,,0.0770037693327,3h
44_19,arhgdia,44,0.018622082562,,0.0789376235537,3h
44_20,arhgdia,44,0.018581293753,,0.0795140196298,3h
44_21,arhgdia,44,0.0173872486651,,0.0816963549193,3h
44_22,arhgdia,44,0.0183715073034,,0.0826457827117,3h
44_23,arhgdia,44,0.0182316080536,,0.0864260413638,3h
44_24,arhgdia,44,0.0181387866564,,0.0904520325727,3h
44_25,arhgdia,44,0.0181387866564,,0.0904520325727,3h
44_26,arhgdia,44,0.018037629773,,0.095293505501,3h
44_27,arhgdia,44,0.0179905219443,,0.100683465212,3h
44_28,arhgdia,44,0.0179729948402,,0.102990414768,3h
44_29,arhgdia,44,0.0179531680395,,0.106934523975,3h
44_30,arhgdia,44,0.017944466467,,0.110068271272,3h
44_31,arhgdia,44,0.017955801105,,0.11634926758,3h
44_32,arhgdia,44,0.017955801105,,0.11634926758,3h
44_33,arhgdia,44,0.0179980053725,,0.120243564125,3h
44_34,arhgdia,44,0.0180287254764,,0.122273617976,3h
44_35,arhgdia,44,0.0180563120627,,0.1248335081,3h
44_36,arhgdia,44,0.0170330565602,,0.126486707249,3h
44_37,arhgdia,44,0.0171046283707,,0.128903252382,3h
44_38,arhgdia,44,0.0171046283707,,0.128903252382,3h
44_39,arhgdia,44,0.0171755822167,,0.131632202234,3h
44_40,arhgdia,44,0.0150837703901,,0.134053779152,3h
44_41,arhgdia,44,0.0150837703901,,0.134053779152,3h
44_42,arhgdia,44,0.0140640043427,,0.136040252537,3h
44_43,arhgdia,44,0.0140640043427,,0.136040252537,3h
44_44,arhgdia,44,0.0141127650827,,0.139433979475,3h
44_45,arhgdia,44,0.0141560251273,,0.142640333597,3h
44_46,arhgdia,44,0.0141560251273,,0.142640333597,3h
44_47,arhgdia,44,0.0142027578907,,0.147810384519,3h
44_48,arhgdia,44,0.0142027578907,,0.147810384519,3h
44_49,arhgdia,44,0.0153568554145,,0.149622793846,3h
44_50,arhgdia,44,0.016490078632,,0.149770119418,3h
44_51,arhgdia,44,0.0165164656458,,0.151081829482,3h
44_52,arhgdia,44,0.0165525004832,,0.152874169768,3h
44_53,arhgdia,44,0.0166203061021,,0.15451990315,3h
44_54,arhgdia,44,0.0166644462013,,0.154443287718,3h
44_55,arhgdia,44,0.0155820823177,,0.15447359567,3h
44_56,arhgdia,44,0.0156263484275,,0.154087032377,3h
44_57,arhgdia,44,0.0167957320952,,0.148515458627,3h
44_58,arhgdia,44,0.0168279315784,,0.147640979475,3h
44_59,arhgdia,44,0.0191256224315,,0.13716081731,3h
44_60,arhgdia,44,0.0192264450952,,0.13657708178,3h
44_61,arhgdia,44,0.0181736063317,,0.134235751453,3h
44_62,arhgdia,44,0.0181736063317,,0.134235751453,3h
44_63,arhgdia,44,0.0194368171518,,0.127492265135,3h
44_64,arhgdia,44,0.0195387946747,,0.125086264088,3h
44_65,arhgdia,44,0.0196538155629,,0.123405373677,3h
44_66,arhgdia,44,0.0197092570166,,0.122908422825,3h
44_67,arhgdia,44,0.0198323945218,,0.119084439913,3h
44_68,arhgdia,44,0.0199737298756,,0.115246608142,3h
44_69,arhgdia,44,0.0201905345537,,0.110781052865,3h
44_70,arhgdia,44,0.0203706854987,,0.108785916716,3h
44_71,arhgdia,44,0.0203706854987,,0.108785916716,3h
44_72,arhgdia,44,0.0193625630381,,0.106688224378,3h
44_73,arhgdia,44,0.0184066987314,,0.166388035575,3h
44_74,arhgdia,44,0.0198686786153,,0.143068377566,3h
44_75,arhgdia,44,0.0201323893215,,0.134684847981,3h
44_76,arhgdia,44,0.0201323893215,,0.134684847981,3h
44_77,arhgdia,44,0.0204318906753,,0.128601643659,3h
44_78,arhgdia,44,0.0207658800617,,0.122920343209,3h
44_79,arhgdia,44,0.0211898497694,,0.117266576256,3h
44_80,arhgdia,44,0.0216158601577,,0.113347466509,3h
44_81,arhgdia,44,0.0234359705031,,0.0849309321066,3h
44_82,arhgdia,44,0.0234359705031,,0.0849309321066,3h
44_83,arhgdia,44,0.0239703778526,,0.0816582373563,3h
44_84,arhgdia,44,0.0245487854062,,0.0785231369529,3h
44_85,arhgdia,44,0.025154505105,,0.0758934524653,3h
44_86,arhgdia,44,0.0242747499509,,0.0734787049192,3h
44_87,arhgdia,44,0.0234867201977,,0.0402404021629,3h
44_88,arhgdia,44,0.0234867201977,,0.0402404021629,3h
44_89,arhgdia,44,0.0239615103471,,0.0464825520995,3h
44_90,arhgdia,44,0.0229772390021,,0.0437217486286,3h
45_1,arhgdia,45,0.0220009643202,,0.0351306896325,3h
45_2,arhgdia,45,0.0220528533869,,0.0351393143564,3h
45_3,arhgdia,45,0.0245602408938,,0.0331559417736,3h
45_4,arhgdia,45,0.0245602408938,,0.0331559417736,3h
45_5,arhgdia,45,0.0246193948388,,0.0331389264158,3h
45_6,arhgdia,45,0.024651763452,,0.0331258054785,3h
45_7,arhgdia,45,0.0246987435306,,0.0331338555051,3h
45_8,arhgdia,45,0.0247323829334,,0.0331354417299,3h
45_9,arhgdia,45,0.0247739559757,,0.0331432025639,3h
45_10,arhgdia,45,0.0247908183024,,0.0331465368639,3h
45_11,arhgdia,45,0.0248234450829,,0.0331379790892,3h
45_12,arhgdia,45,0.0273487457925,,0.0310369853799,3h
45_13,arhgdia,45,0.0273867797036,,0.0310380066009,3h
45_14,arhgdia,45,0.0274201732235,,0.0310623918847,3h
45_15,arhgdia,45,0.0274526752699,,0.0311164484628,3h
45_16,arhgdia,45,0.0274755050724,,0.0312322879724,3h
45_17,arhgdia,45,0.0274755050724,,0.0312322879724,3h
45_18,arhgdia,45,0.0274956614341,,0.0313231298537,3h
