,Gene,Image,MTOC,MTOC leading edge,Non MTOC1,Non MTOC2,Non MTOC3,timepoint
3_68,arhgdia_nocodazole,3,0.6611841893673818,,2.133515523653031,1.2224290173925971,0.683678084469571,3h
3_69,arhgdia_nocodazole,3,0.6582310093652446,,2.1508142981691374,1.2303668681548867,0.6767017774851877,3h
3_70,arhgdia_nocodazole,3,0.6575783261630975,,2.15898342464075,1.232081266949343,0.673950957251508,3h
3_71,arhgdia_nocodazole,3,0.6553040928216244,,2.1814728353140915,0.6192042408361195,1.3323309732505955,3h
3_72,arhgdia_nocodazole,3,0.6530455361255381,,1.467997215131121,1.2453854308647585,1.3177699790074195,3h
3_73,arhgdia_nocodazole,3,0.6530455361255381,,1.467997215131121,1.2453854308647585,1.3177699790074195,3h
3_74,arhgdia_nocodazole,3,0.6517619085361022,,1.4827674498278007,1.2530330504213205,1.300328905755851,3h
3_75,arhgdia_nocodazole,3,0.6495276610533633,,1.5037817277448615,1.2601762317063827,1.2814835592956213,3h
3_76,arhgdia_nocodazole,3,0.6495276610533633,,1.5037817277448615,1.2601762317063827,1.2814835592956213,3h
3_77,arhgdia_nocodazole,3,0.6488921153967553,,1.5166786550840112,1.2674013223802845,1.2661913927169144,3h
3_78,arhgdia_nocodazole,3,0.647624747983871,,1.5306814585931539,1.2759360114198826,1.2506699517878057,3h
3_79,arhgdia_nocodazole,3,0.6469929189614477,,1.536889320823833,1.2783956471045472,1.2453854308647585,3h
3_80,arhgdia_nocodazole,3,0.6463623215745458,,1.5494573409707568,1.2852088022005503,1.232081266949343,3h
3_81,arhgdia_nocodazole,3,0.6447911929367856,,1.5649976210866878,1.2933549330774918,1.217938919991706,3h
3_82,arhgdia_nocodazole,3,0.6435397786855739,,1.5724190680153738,1.2965156245073,1.2129268256707524,3h
3_83,arhgdia_nocodazole,3,0.6432276837395576,,1.587475145267466,1.300328905755851,1.2013908368396449,3h
3_84,arhgdia_nocodazole,3,0.6429158913577158,,1.6018544491195263,1.3067344668679486,1.1884726557983583,3h
3_85,arhgdia_nocodazole,3,0.6419823252037598,,1.6106077521201794,1.3119045339970008,1.1810645448539339,3h
3_86,arhgdia_nocodazole,3,0.6410514663465287,,1.6254111321948135,1.3197367998716096,1.1685775188290466,3h
3_87,arhgdia_nocodazole,3,0.6398145122387688,,1.6425207230600218,1.3263354838709678,1.1568560696650396,3h
3_88,arhgdia_nocodazole,3,0.6391978235522736,,1.652754497035474,1.328993470812593,1.1508333916450915,3h
3_89,arhgdia_nocodazole,3,0.6376612903225807,,1.6683465205924124,1.3336706725701033,1.142407824178267,3h
3_90,arhgdia_nocodazole,3,0.637048743453875,,1.6789056757860352,1.3356852808368254,1.1370214178062303,3h
30_1,arhgdia_nocodazole,30,2.5197451825557806,,1.661921485011915,0.0,0.0,3h
30_2,arhgdia_nocodazole,30,2.490227400864499,,1.701836629848446,0.0,0.0,3h
30_3,arhgdia_nocodazole,30,2.4796644002245647,,1.723156617105206,0.0,0.0,3h
30_4,arhgdia_nocodazole,30,2.445945114447452,,1.7714572192513367,0.0,0.0,3h
30_5,arhgdia_nocodazole,30,2.445945114447452,,1.7714572192513367,0.0,0.0,3h
30_6,arhgdia_nocodazole,30,1.2016051024726437,,1.8441037298200034,0.7159594395014587,0.0,3h
30_7,arhgdia_nocodazole,30,1.1881725251076038,,1.9010760401721662,0.711601804446672,0.0,3h
30_8,arhgdia_nocodazole,30,1.1881725251076038,,1.9010760401721662,0.711601804446672,0.0,3h
30_9,arhgdia_nocodazole,30,1.1738571934798014,,1.9583949157552467,0.7107366350795636,0.0,3h
30_10,arhgdia_nocodazole,30,1.1610345230445702,,2.0475687648089007,0.7077250391682095,0.0,3h
30_11,arhgdia_nocodazole,30,1.1610345230445702,,2.0475687648089007,0.7077250391682095,0.0,3h
30_12,arhgdia_nocodazole,30,1.1496182543813984,,2.118046675191816,0.7051639111615695,0.0,3h
30_13,arhgdia_nocodazole,30,1.141759535845588,,2.1914934671150554,0.7013567874660361,0.0,3h
30_14,arhgdia_nocodazole,30,1.1373168917372396,,2.2185232726866837,0.7000968650933427,0.0,3h
30_15,arhgdia_nocodazole,30,1.1231140871334122,,2.3014995368226026,0.6971745764495422,0.0,3h
30_16,arhgdia_nocodazole,30,1.1231140871334122,,2.3014995368226026,0.6971745764495422,0.0,3h
30_17,arhgdia_nocodazole,30,1.1145488700723378,,2.3982805429864253,0.693041947069284,0.0,3h
30_18,arhgdia_nocodazole,30,1.106113306249652,,2.5008807801195343,0.688147006889866,0.0,3h
30_19,arhgdia_nocodazole,30,1.1029827968923416,,2.5306531703590522,0.6869340568189671,0.0,3h
30_20,arhgdia_nocodazole,30,1.0936966928960545,,2.639191342451202,0.6849219476894447,0.0,3h
30_21,arhgdia_nocodazole,30,1.084565644439594,,2.7477362272758685,0.6833207274727541,0.0,3h
30_22,arhgdia_nocodazole,30,1.073610435909901,,2.8343315508021387,0.6857253751940658,0.0,3h
30_23,arhgdia_nocodazole,30,1.073610435909901,,2.8343315508021387,0.6857253751940658,0.0,3h
30_24,arhgdia_nocodazole,30,1.0628743315508018,,2.915615373331377,0.6885522760340884,0.0,3h
30_25,arhgdia_nocodazole,30,0.0,,4.5257874762808346,0.6901781373706507,0.0,3h
30_26,arhgdia_nocodazole,30,0.0,,4.5257874762808346,0.6901781373706507,0.0,3h
30_27,arhgdia_nocodazole,30,0.0,,4.689151462724126,0.6922212934907532,0.0,3h
30_28,arhgdia_nocodazole,30,0.0,,4.837910750507098,0.6951021193257326,0.0,3h
30_29,arhgdia_nocodazole,30,0.0,,4.837910750507098,0.6951021193257326,0.0,3h
30_30,arhgdia_nocodazole,30,0.0,,4.96810948175304,0.6967590969641729,0.0,3h
30_31,arhgdia_nocodazole,30,5.0250505646384624,,0.7038902857952332,0.0,0.0,3h
30_32,arhgdia_nocodazole,30,5.0250505646384624,,0.7038902857952332,0.0,0.0,3h
30_33,arhgdia_nocodazole,30,0.7064421539008352,,0.0,0.0,5.112952323786657,3h
30_34,arhgdia_nocodazole,30,0.7090125923019298,,0.0,0.0,5.211716633161436,3h
30_35,arhgdia_nocodazole,30,0.7090125923019298,,0.0,0.0,5.211716633161436,3h
30_36,arhgdia_nocodazole,30,0.7103048388249588,,0.0,0.0,5.2744139761167625,3h
30_37,arhgdia_nocodazole,30,0.7129035150645624,,0.0,0.0,5.3386381950040285,3h
30_38,arhgdia_nocodazole,30,0.7129035150645624,,0.0,0.0,5.3386381950040285,3h
30_39,arhgdia_nocodazole,30,0.7172771562612774,,0.0,0.0,5.379578671959581,3h
30_40,arhgdia_nocodazole,30,0.7190416757108747,,0.0,0.0,5.404445753648146,3h
30_41,arhgdia_nocodazole,30,0.7208148980924058,,0.0,0.0,5.379578671959581,3h
30_42,arhgdia_nocodazole,30,0.7208148980924058,,0.0,0.0,5.379578671959581,3h
30_43,arhgdia_nocodazole,30,0.7221505649820149,,0.0,0.0,5.346776362984218,3h
30_44,arhgdia_nocodazole,30,0.7257366633804357,,0.0,0.0,5.290324727175937,3h
30_45,arhgdia_nocodazole,30,0.7257366633804357,,0.0,0.0,5.282357370659105,3h
30_46,arhgdia_nocodazole,30,0.7279961175005493,,0.0,0.0,5.2350526777875315,3h
30_47,arhgdia_nocodazole,30,0.7293585556493339,,0.0,0.0,5.203984115901553,3h
30_48,arhgdia_nocodazole,30,0.7293585556493339,,0.0,0.0,5.203984115901553,3h
30_49,arhgdia_nocodazole,30,0.7293585556493339,,0.0,0.0,5.15806660899654,3h
30_50,arhgdia_nocodazole,30,0.7307261029411765,,0.0,0.0,5.068620367222033,3h
30_51,arhgdia_nocodazole,30,0.7307261029411765,,0.0,0.0,5.068620367222033,3h
30_52,arhgdia_nocodazole,30,0.7298138356466181,,0.0,0.0,5.010693277310923,3h
30_53,arhgdia_nocodazole,30,0.7298138356466181,,0.0,0.0,5.010693277310923,3h
30_54,arhgdia_nocodazole,30,0.7302696843884336,,0.0,0.0,4.912444389520513,3h
30_55,arhgdia_nocodazole,30,1.461452205882353,,0.0,0.0,3.220831307729703,3h
30_56,arhgdia_nocodazole,30,1.461452205882353,,0.0,0.0,3.220831307729703,3h
30_57,arhgdia_nocodazole,30,1.461452205882353,,0.0,0.0,3.1770700127877234,3h
30_58,arhgdia_nocodazole,30,1.4641975763379864,,0.0,0.0,3.076741486068111,3h
30_59,arhgdia_nocodazole,30,1.4641975763379864,,0.0,0.0,3.076741486068111,3h
30_60,arhgdia_nocodazole,30,1.461452205882353,,0.0,0.0,3.040732808077717,3h
30_61,arhgdia_nocodazole,30,1.461452205882353,,0.0,0.0,3.0094253917783327,3h
30_62,arhgdia_nocodazole,30,1.4596276712932361,,0.0,0.0,2.96741564646163,3h
30_63,arhgdia_nocodazole,30,1.461452205882353,,0.0,0.0,2.922904411764706,3h
30_64,arhgdia_nocodazole,30,1.4623661847478202,,0.0,0.0,2.9011458181287404,3h
30_65,arhgdia_nocodazole,30,1.4641975763379864,,0.0,0.0,2.865592560553633,3h
30_66,arhgdia_nocodazole,30,1.4632813075167488,,0.0,0.0,2.848140717919323,3h
30_67,arhgdia_nocodazole,30,1.4623661847478202,,0.0,0.0,2.830900156672838,3h
30_68,arhgdia_nocodazole,30,1.4623661847478202,,0.0,0.0,2.830900156672838,3h
30_69,arhgdia_nocodazole,30,1.4651149933657672,,0.0,0.0,2.810485011312217,3h
30_70,arhgdia_nocodazole,30,1.4687961868164348,,0.0,0.0,2.7970377146073737,3h
30_71,arhgdia_nocodazole,30,1.4697193773801158,,0.0,0.0,2.79036220693528,3h
30_72,arhgdia_nocodazole,30,1.4706437291897891,,0.0,0.0,2.783718487394958,3h
30_73,arhgdia_nocodazole,30,1.4706437291897891,,0.0,0.0,2.783718487394958,3h
30_74,arhgdia_nocodazole,30,1.4660335607597268,,0.0,0.0,2.7970377146073737,3h
30_75,arhgdia_nocodazole,30,1.4660335607597268,,0.0,0.0,2.7970377146073737,3h
30_76,arhgdia_nocodazole,30,1.4687961868164348,,0.0,0.0,2.803745239102835,3h
30_77,arhgdia_nocodazole,30,1.4687961868164348,,0.0,0.0,2.803745239102835,3h
30_78,arhgdia_nocodazole,30,1.477146891605663,,0.0,0.0,2.803745239102835,3h
30_79,arhgdia_nocodazole,30,1.477146891605663,,0.0,0.0,2.803745239102835,3h
30_80,arhgdia_nocodazole,30,1.489378044211315,,0.0,0.0,2.7738120159095665,3h
30_81,arhgdia_nocodazole,30,1.489378044211315,,0.0,0.0,2.7738120159095665,3h
30_82,arhgdia_nocodazole,30,1.5008495053990787,,0.0,0.0,2.7509688581314875,3h
30_83,arhgdia_nocodazole,30,1.510544915640675,,0.0,0.0,2.734881320949432,3h
30_84,arhgdia_nocodazole,30,1.5223460477941173,,0.0,0.0,2.709529002794629,3h
30_85,arhgdia_nocodazole,30,1.5526716662760718,,0.0,0.0,2.6481580174538664,3h
30_86,arhgdia_nocodazole,30,1.5526716662760718,,0.0,0.0,2.6481580174538664,3h
30_87,arhgdia_nocodazole,30,1.5853040877367897,,0.0,0.0,2.5923764184165905,3h
30_88,arhgdia_nocodazole,30,1.5853040877367897,,0.0,0.0,2.5923764184165905,3h
30_89,arhgdia_nocodazole,30,1.60820050165871,,0.0,0.0,2.5667656744366245,3h
30_90,arhgdia_nocodazole,30,1.6260942485478198,,0.0,0.0,2.547193387158785,3h
31_1,arhgdia_nocodazole,31,2.4549649139671246,,1.117058332339258,0.0,2.348723029364367,3h
31_2,arhgdia_nocodazole,31,1.6402625667254918,,2.2287461919268847,0.0,2.348723029364367,3h
31_3,arhgdia_nocodazole,31,1.6402625667254918,,2.227407605625427,0.0,2.350211447000213,3h
31_4,arhgdia_nocodazole,31,1.6409883466222726,,2.222069300998404,0.0,2.356184030092971,3h
31_5,arhgdia_nocodazole,31,1.6409883466222726,,2.218082334549244,0.0,2.360683426713136,3h
31_6,arhgdia_nocodazole,31,2.4625721536297056,,2.2062068193731923,0.0,1.1863831296757315,3h
31_7,arhgdia_nocodazole,31,2.4517190370425315,,2.1957570535028634,0.0,1.2025400983678132,3h
31_8,arhgdia_nocodazole,31,2.4517190370425315,,2.1957570535028634,0.0,1.2025400983678132,3h
31_9,arhgdia_nocodazole,31,2.4420327019532504,,2.190569204587322,0.0,1.215945463398799,3h
31_10,arhgdia_nocodazole,31,2.4398905680041687,,2.1777062027987886,0.0,1.2288381919702904,3h
31_11,arhgdia_nocodazole,31,2.430297289230889,,2.173876707717665,0.0,1.2395165987186954,3h
31_12,arhgdia_nocodazole,31,2.4260577824027494,,2.1649933820001963,0.0,1.2503822196110372,3h
31_13,arhgdia_nocodazole,31,2.417622987852892,,2.1549294964359884,0.0,1.2692106993040166,3h
31_14,arhgdia_nocodazole,31,2.412380960559195,,2.1511796191220047,0.0,1.2788391942642539,3h
31_15,arhgdia_nocodazole,31,2.412380960559195,,2.142480452551321,0.0,1.289511009515416,3h
31_16,arhgdia_nocodazole,31,2.4113352817726508,,2.1265101280770278,0.0,1.3067771893468416,3h
31_17,arhgdia_nocodazole,31,2.41972618314463,,2.1119781682040637,0.0,1.3226225618282228,3h
31_18,arhgdia_nocodazole,31,2.41972618314463,,2.1119781682040637,0.0,1.3226225618282228,3h
31_19,arhgdia_nocodazole,31,2.4334866557521893,,2.0893710779528654,0.0,1.335963135218421,3h
31_20,arhgdia_nocodazole,31,2.4495598833331154,,2.0683957966348783,0.0,1.3505585081450604,3h
31_21,arhgdia_nocodazole,31,2.4625721536297056,,2.0523705940046133,0.0,1.357479378977429,3h
31_22,arhgdia_nocodazole,31,2.4968359493040864,,2.013373324303114,0.0,1.3684995067772459,3h
31_23,arhgdia_nocodazole,31,2.4968359493040864,,2.013373324303114,0.0,1.3684995067772459,3h
31_24,arhgdia_nocodazole,31,2.5366851322615163,,1.9684892056084589,0.0,1.381756208407726,3h
31_25,arhgdia_nocodazole,31,2.5576783885285077,,1.947811797986521,0.0,1.3900426024611456,3h
31_26,arhgdia_nocodazole,31,2.6031588652547986,,1.9087152153197822,0.0,1.4005414136579821,3h
31_27,arhgdia_nocodazole,31,2.6314808396639093,,1.8844683248812684,0.0,1.4058505168181716,3h
31_28,arhgdia_nocodazole,31,2.680939997614219,,1.8487705201228,0.0,1.4176734187180184,3h
31_29,arhgdia_nocodazole,31,2.713634387829026,,1.82691313466322,0.0,1.425301177312197,3h
31_30,arhgdia_nocodazole,31,2.7296126079732606,,1.8152881367431897,0.0,1.4274956363996676,3h
31_31,arhgdia_nocodazole,31,2.7648859319331534,,1.7924763960204624,0.0,1.4385700788853129,3h
31_32,arhgdia_nocodazole,31,3.7536777969294906,,1.7609846454730942,0.0,0.0,3h
31_33,arhgdia_nocodazole,31,3.8154667318583706,,1.7362517150591463,0.0,0.0,3h
31_34,arhgdia_nocodazole,31,3.8813539124713095,,1.7129947636796012,0.0,0.0,3h
31_35,arhgdia_nocodazole,31,3.96857534870662,,1.6811575989874599,0.0,0.0,3h
31_36,arhgdia_nocodazole,31,4.028933909143222,,1.6623189885102359,0.0,0.0,3h
31_37,arhgdia_nocodazole,31,4.118416061483994,,1.633759323068871,0.0,0.0,3h
31_38,arhgdia_nocodazole,31,4.167004116141951,,1.6159623805517804,0.0,0.0,3h
31_39,arhgdia_nocodazole,31,4.233600072336,,1.5930556973223093,0.0,0.0,3h
31_40,arhgdia_nocodazole,31,4.294885539509365,,1.5741229470994638,0.0,0.0,3h
31_41,arhgdia_nocodazole,31,4.381138409174644,,1.5504321335143547,0.0,0.0,3h
31_42,arhgdia_nocodazole,31,4.4388194654294875,,1.536938940475067,0.0,0.0,3h
31_43,arhgdia_nocodazole,31,4.4388194654294875,,1.536938940475067,0.0,0.0,3h
31_44,arhgdia_nocodazole,31,4.498039615968874,,1.5243048349224564,0.0,0.0,3h
31_45,arhgdia_nocodazole,31,3.429685878575527,,2.265967615091448,0.0,0.0,3h
31_46,arhgdia_nocodazole,31,3.470337177198693,,2.252206678157694,0.0,0.0,3h
31_47,arhgdia_nocodazole,31,3.5097479464034733,,2.2413176853543533,0.0,0.0,3h
31_48,arhgdia_nocodazole,31,3.541025140069704,,2.2305334783678847,0.0,0.0,3h
31_49,arhgdia_nocodazole,31,2.3834406576904477,,2.9609849607715257,0.0,0.0,3h
31_50,arhgdia_nocodazole,31,2.4066409236640727,,2.9468682267511612,0.0,0.0,3h
31_51,arhgdia_nocodazole,31,2.428705738943246,,2.9352066983508793,0.0,0.0,3h
31_52,arhgdia_nocodazole,31,2.4511788918482065,,2.9270983925543304,0.0,0.0,3h
31_53,arhgdia_nocodazole,31,2.4707752587383984,,2.921334118445322,0.0,0.0,3h
31_54,arhgdia_nocodazole,31,2.4724224422442242,,2.924789955336227,0.0,0.0,3h
31_55,arhgdia_nocodazole,31,2.4840145099573587,,2.9190347606189184,0.0,0.0,3h
31_56,arhgdia_nocodazole,31,2.4790331974373907,,2.9352066983508793,0.0,0.0,3h
31_57,arhgdia_nocodazole,31,2.4560487836863154,,2.9539097278903514,0.0,0.0,3h
31_58,arhgdia_nocodazole,31,2.4495598833331154,,2.958622786889778,0.0,0.0,3h
31_59,arhgdia_nocodazole,31,2.441496815909372,,2.233219789261142,1.1833547107103817,0.0,3h
31_60,arhgdia_nocodazole,31,2.428705738943246,,2.2467489883075547,1.1736182479007393,0.0,3h
31_61,arhgdia_nocodazole,31,2.4207791536333785,,2.2558598925585986,1.1669709450491934,0.0,3h
31_62,arhgdia_nocodazole,31,2.403521492784405,,2.2733757642212935,1.1582241297209046,0.0,3h
31_63,arhgdia_nocodazole,31,2.394211532192599,,2.2855178697820477,1.1503206151880696,0.0,3h
31_64,arhgdia_nocodazole,31,2.384973416955843,,2.2977903738329224,1.1425242339391055,0.0,3h
31_65,arhgdia_nocodazole,31,2.377329271388677,,2.3092364030923638,1.1369201910994287,0.0,3h
31_66,arhgdia_nocodazole,31,2.3712491453748954,,2.3198292306294848,1.132061557804132,0.0,3h
31_67,arhgdia_nocodazole,31,2.3652000404122044,,2.3295437583959395,1.1279299462792993,0.0,3h
31_68,arhgdia_nocodazole,31,2.360683426713136,,2.338356660382305,1.1245099039922184,0.0,3h
31_69,arhgdia_nocodazole,31,2.3531939488365077,,2.3472364958014786,1.1217887668984685,0.0,3h
31_70,arhgdia_nocodazole,31,2.3472364958014786,,2.3571824131565697,1.1184058092178337,0.0,3h
31_71,arhgdia_nocodazole,31,2.3472364958014786,,2.365200040412204,1.1157140984856608,0.0,3h
31_72,arhgdia_nocodazole,31,2.342788163844811,,2.3742853158555293,1.113035313135155,0.0,3h
31_73,arhgdia_nocodazole,31,2.341309130913091,,2.3814000406890004,1.111034650499202,0.0,3h
31_74,arhgdia_nocodazole,31,2.3383566603823054,,2.3885575332973397,1.1103693602893223,0.0,3h
31_75,arhgdia_nocodazole,31,2.3354116268049974,,2.396790389939468,1.1103693602893223,0.0,3h
31_76,arhgdia_nocodazole,31,2.3354116268049974,,2.4019648078797515,1.111034650499202,0.0,3h
31_77,arhgdia_nocodazole,31,2.3354116268049974,,2.4092466414246445,1.1103693602893223,0.0,3h
31_78,arhgdia_nocodazole,31,2.331007959375447,,2.414475041254125,1.1117007384191657,0.0,3h
31_79,arhgdia_nocodazole,31,2.331007959375447,,2.417622987852892,1.1143730959634424,0.0,3h
31_80,arhgdia_nocodazole,31,2.331007959375447,,2.418674128282393,1.1143730959634424,0.0,3h
31_81,arhgdia_nocodazole,31,2.3354116268049974,,2.420779153633379,1.115043194036782,0.0,3h
31_82,arhgdia_nocodazole,31,2.332474002117193,,2.4271162718366073,1.1157140984856608,0.0,3h
31_83,arhgdia_nocodazole,31,2.331007959375447,,2.430297289230889,1.1157140984856608,0.0,3h
31_84,arhgdia_nocodazole,31,2.331007959375447,,2.438820909710436,1.1190807674611758,0.0,3h
31_85,arhgdia_nocodazole,31,2.3295437583959395,,2.4420327019532504,1.1204331309263855,0.0,3h
31_86,arhgdia_nocodazole,31,2.331007959375447,,2.444178600636865,1.121110539107115,0.0,3h
31_87,arhgdia_nocodazole,31,2.333941890098387,,2.448481731976014,1.121110539107115,0.0,3h
31_88,arhgdia_nocodazole,31,2.333941890098387,,2.448481731976014,1.121110539107115,0.0,3h
31_89,arhgdia_nocodazole,31,2.3383566603823054,,2.450638984603306,1.1217887668984685,0.0,3h
31_90,arhgdia_nocodazole,31,2.342788163844811,,2.4495598833331154,1.121110539107115,0.0,3h
32_1,arhgdia_nocodazole,32,6.794864766081871,,1.0572236913190596,2.107615565569821,2.948280305282981,3h
32_2,arhgdia_nocodazole,32,6.803723781422265,,1.068917685446718,2.0963267837510218,2.886314236919733,3h
32_3,arhgdia_nocodazole,32,6.803723781422265,,1.068917685446718,2.0963267837510218,2.886314236919733,3h
32_4,arhgdia_nocodazole,32,5.984468050861098,,1.6233272937632344,2.0840479793733535,2.8026080238189457,3h
32_5,arhgdia_nocodazole,32,5.984468050861098,,1.6233272937632344,2.0840479793733535,2.8026080238189457,3h
32_6,arhgdia_nocodazole,32,6.016006749416361,,1.642401219162047,2.076308809158174,2.7179459064327487,3h
32_7,arhgdia_nocodazole,32,6.039879792072775,,1.6612233044410687,2.0686269055302104,2.6462759332408097,3h
32_8,arhgdia_nocodazole,32,6.039879792072775,,1.6612233044410687,2.0686269055302104,2.6462759332408097,3h
32_9,arhgdia_nocodazole,32,6.076046736935486,,1.679039942197837,2.0620875159447616,2.5732032250250874,3h
32_10,arhgdia_nocodazole,32,6.080092041021328,,1.6840972914213241,2.059916897506925,2.558066735466116,3h
32_11,arhgdia_nocodazole,32,6.112649428121845,,1.704635063267926,2.046988548777802,2.4992606036163205,3h
32_12,arhgdia_nocodazole,32,5.264078150992815,,2.302937396447872,2.0300010919414717,2.449979408615435,3h
32_13,arhgdia_nocodazole,32,5.264078150992815,,2.302937396447872,2.0300010919414717,2.449979408615435,3h
32_14,arhgdia_nocodazole,32,5.29255186648162,,2.3307084146274577,2.0174443841562666,2.398187564499484,3h
32_15,arhgdia_nocodazole,32,5.29255186648162,,2.3307084146274577,2.0174443841562666,2.398187564499484,3h
32_16,arhgdia_nocodazole,32,5.317720251716247,,2.3612923711994918,2.0019652712343516,2.352775536677582,3h
32_17,arhgdia_nocodazole,32,5.33584472428515,,2.4070369651064927,1.9806893245258896,2.2988793569827655,3h
32_18,arhgdia_nocodazole,32,5.33584472428515,,2.4070369651064927,1.9806893245258896,2.2988793569827655,3h
32_19,arhgdia_nocodazole,32,5.357757844302749,,2.4373919385104514,1.9647801733248784,2.264954922027291,3h
32_20,arhgdia_nocodazole,32,5.357757844302749,,2.4373919385104514,1.9647801733248784,2.264954922027291,3h
32_21,arhgdia_nocodazole,32,5.368782037398021,,2.4708599149388624,1.951067849084326,2.230109461688409,3h
32_22,arhgdia_nocodazole,32,5.376156737998843,,2.4861630015964162,1.9442832117551703,2.214964405921425,3h
32_23,arhgdia_nocodazole,32,5.394682433167688,,2.520993304517332,1.932761533463288,2.1743567251461986,3h
32_24,arhgdia_nocodazole,32,5.428352434484268,,2.553060734026848,1.9176100466747465,2.1404660132694326,3h
32_25,arhgdia_nocodazole,32,5.428352434484268,,2.553060734026848,1.9176100466747465,2.1404660132694326,3h
32_26,arhgdia_nocodazole,32,5.462445366731553,,2.605320090040378,1.8971604969768092,2.0924042262834313,3h
32_27,arhgdia_nocodazole,32,5.462445366731553,,2.605320090040378,1.8971604969768092,2.0924042262834313,3h
32_28,arhgdia_nocodazole,32,5.49696924896511,,2.6476185389908053,1.8798473128065118,2.0561292909183915,3h
32_29,arhgdia_nocodazole,32,5.51245366938473,,2.6706530912747577,1.8708614269900374,2.0384594298245613,3h
32_30,arhgdia_nocodazole,32,5.535844561899799,,2.7137057412121046,1.8575425274148827,2.004015414881289,3h
32_31,arhgdia_nocodazole,32,5.535844561899799,,2.7137057412121046,1.8575425274148827,2.004015414881289,3h
32_32,arhgdia_nocodazole,32,6.5091220567455705,,2.7846617611264017,1.223266793331195,1.953015022586406,3h
32_33,arhgdia_nocodazole,32,6.5091220567455705,,2.7846617611264017,1.223266793331195,1.953015022586406,3h
32_34,arhgdia_nocodazole,32,6.555849422551353,,2.8268993176331945,1.2119034232120012,1.9270517504988467,3h
32_35,arhgdia_nocodazole,32,6.588959773170299,,2.857862070290732,1.204629764623933,1.9073304606545602,3h
32_36,arhgdia_nocodazole,32,6.641671451355662,,2.9023671525866948,1.1947014973330763,1.878493931011835,3h
32_37,arhgdia_nocodazole,32,6.641671451355662,,2.9023671525866948,1.1947014973330763,1.878493931011835,3h
32_38,arhgdia_nocodazole,32,6.719866258729973,,2.973479282251212,0.5889905350283158,2.762062177320507,3h
32_39,arhgdia_nocodazole,32,6.719866258729973,,2.973479282251212,0.5889905350283158,2.762062177320507,3h
32_40,arhgdia_nocodazole,32,6.749666109101282,,3.0181932564204033,0.5847664881612368,2.7312226833657767,3h
32_41,arhgdia_nocodazole,32,6.78981282201787,,3.0499451433961875,0.5813788035150265,2.706668122588629,3h
32_42,arhgdia_nocodazole,32,6.866389658356417,,3.075106741514954,0.5775183864930142,2.68071377072819,3h
32_43,arhgdia_nocodazole,32,6.907941184276879,,3.1136373152451537,0.5739613000825866,2.6534522747546836,3h
32_44,arhgdia_nocodazole,32,6.960593175010697,,3.149339855371682,0.5704477634839175,2.626739667961851,3h
32_45,arhgdia_nocodazole,32,7.014053952084513,,3.174243394374013,0.5672234935163997,2.6092280701754387,3h
32_46,arhgdia_nocodazole,32,7.014053952084513,,3.174243394374013,0.5672234935163997,2.6092280701754387,3h
32_47,arhgdia_nocodazole,32,7.084793053230438,,3.199543924188153,0.5635481793035504,2.590233027970323,3h
32_48,arhgdia_nocodazole,32,7.18512843872072,,3.209382620141991,0.5611243161667611,2.568137864345904,3h
32_49,arhgdia_nocodazole,32,7.2421080456891636,,3.235248692096018,0.5577657268438304,2.5530607340268476,3h
32_50,arhgdia_nocodazole,32,7.3528971381755515,,3.2615350877192983,0.5544471037346874,2.5234314024907527,3h
32_51,arhgdia_nocodazole,32,7.3528971381755515,,3.2615350877192983,0.5544471037346874,2.5234314024907527,3h
32_52,arhgdia_nocodazole,32,7.572386604986763,,3.2820478870131304,0.5476969080972792,2.4960727712137487,3h
32_53,arhgdia_nocodazole,32,7.572386604986763,,3.2820478870131304,0.5476969080972792,2.4960727712137487,3h
32_54,arhgdia_nocodazole,32,7.852363065876213,,3.2924013503791025,0.5413336245177259,2.4646360864377566,3h
32_55,arhgdia_nocodazole,32,7.852363065876213,,3.2924013503791025,0.5413336245177259,2.4646360864377566,3h
32_56,arhgdia_nocodazole,32,6.866389658356417,,4.128525427492783,0.5375418356356486,2.4476811164872783,3h
32_57,arhgdia_nocodazole,32,6.957941520467836,,3.307006426077869,1.0702330066347163,2.438530906706017,3h
32_58,arhgdia_nocodazole,32,7.0967218590447105,,3.315410508482133,1.0623892793873935,2.4264365190720136,3h
32_59,arhgdia_nocodazole,32,7.0967218590447105,,3.315410508482133,1.0623892793873935,2.4264365190720136,3h
32_60,arhgdia_nocodazole,32,6.148039750649007,,4.133758032597336,1.0538077827849106,2.3996579431411145,3h
32_61,arhgdia_nocodazole,32,6.148039750649007,,4.133758032597336,1.0538077827849106,2.3996579431411145,3h
32_62,arhgdia_nocodazole,32,6.296399783241888,,4.128525427492783,1.047882759106602,2.3864890885750967,3h
32_63,arhgdia_nocodazole,32,6.296399783241888,,4.128525427492783,1.047882759106602,2.3864890885750967,3h
32_64,arhgdia_nocodazole,32,6.503559496947753,,4.128525427492783,1.0395330956874258,2.3677205718470407,3h
32_65,arhgdia_nocodazole,32,6.64940894540122,,4.131140073108674,1.0333576515546292,2.3563167400741465,3h
32_66,arhgdia_nocodazole,32,6.64940894540122,,4.131140073108674,1.0333576515546292,2.3563167400741465,3h
