,Gene,Image,MTOC,MTOC leading edge,Non MTOC1,Non MTOC2,Non MTOC3,timepoint
15_17,arhgdia,15,0.7776650269557415,,1.0683246095921357,0.7043568710653841,0.7044252752675781,5h
15_18,arhgdia,15,0.77753350675542,,1.0661595120451313,0.7105871528715525,0.6990374513191804,5h
15_19,arhgdia,15,0.77753350675542,,1.0661595120451313,0.7105871528715525,0.6990374513191804,5h
15_20,arhgdia,15,0.7781165870389332,,1.061641847221346,0.7181580802796544,0.693393091496434,5h
15_21,arhgdia,15,0.7781165870389332,,1.061641847221346,0.7181580802796544,0.693393091496434,5h
15_22,arhgdia,15,0.7776954258066219,,1.058070282393665,0.7237008643197712,0.6898005596703384,5h
15_23,arhgdia,15,0.7770920453664361,,1.056627942342544,0.7259872000256624,0.6886234388918847,5h
15_24,arhgdia,15,0.7765057500759559,,1.0550370379882503,0.7283795260857664,0.6872973689928776,5h
15_25,arhgdia,15,0.7770195653206742,,1.0512721406445729,0.7330270970037812,0.6835575594646054,5h
15_26,arhgdia,15,0.7770195653206742,,1.0512721406445729,0.7330270970037812,0.6835575594646054,5h
15_27,arhgdia,15,0.7758198539042854,,1.0473346683615694,0.7390456948059425,0.6809676020509706,5h
15_28,arhgdia,15,0.7758198539042854,,1.0473346683615694,0.7390456948059425,0.6809676020509706,5h
15_29,arhgdia,15,0.7758692116595827,,1.0441753533341527,0.7430294882098671,0.6791863687292105,5h
15_30,arhgdia,15,0.7761582900676867,,1.0362203704569428,0.7509863143438821,0.6770632515593711,5h
15_31,arhgdia,15,0.7761582900676867,,1.0362203704569428,0.7509863143438821,0.6770632515593711,5h
15_32,arhgdia,15,0.7758719592026002,,1.0297332897354108,0.7586434550590023,0.6749170229621347,5h
15_33,arhgdia,15,0.7759645212480412,,1.0253197853562805,0.7633467188170011,0.6735969128236202,5h
15_34,arhgdia,15,0.7763455555611448,,1.0222830271774719,0.7663097545195864,0.6726051643202163,5h
15_35,arhgdia,15,0.7770204717632897,,1.016289018707573,0.7715725208131603,0.6715003753119787,5h
15_36,arhgdia,15,0.7780863219178538,,1.009388702890169,0.7770007663909773,0.6705681406604465,5h
15_37,arhgdia,15,0.778789584188085,,1.0057445242527763,0.7798592891950599,0.6700024581122882,5h
15_38,arhgdia,15,0.7830204289529826,,0.9978036243205516,0.7857539725954474,0.666473418660373,5h
15_39,arhgdia,15,0.7812834381715424,,0.9922755680579105,0.7905987641245887,0.6679538462737203,5h
15_40,arhgdia,15,0.7821114187304946,,0.9825076307332673,0.798787175522508,0.6676242381583773,5h
15_41,arhgdia,15,0.7821114187304946,,0.9825076307332673,0.798787175522508,0.6676242381583773,5h
15_42,arhgdia,15,0.7825875716902222,,0.9753217634155006,0.8051653524939381,0.6675647513021018,5h
15_43,arhgdia,15,0.7830207100510629,,0.9654232890223197,0.8143545617161494,0.6675644088839918,5h
15_44,arhgdia,15,0.7830207100510629,,0.9654232890223197,0.8143545617161494,0.6675644088839918,5h
15_45,arhgdia,15,0.783196332239594,,0.9584588031925207,0.8216752743373495,0.6673072173353342,5h
15_46,arhgdia,15,0.7858421449435616,,0.9508686489640606,0.8294856435288791,0.6648211616338605,5h
15_47,arhgdia,15,0.7850140976971464,,0.9421484407340656,0.8384831365888302,0.6656326484418231,5h
15_48,arhgdia,15,0.7850140976971464,,0.9421484407340656,0.8384831365888302,0.6656326484418231,5h
15_49,arhgdia,15,0.7856516342859855,,0.93512375247236,0.8454325307609193,0.6654573261867663,5h
15_50,arhgdia,15,0.7865235981121679,,0.9278903138714091,0.8531535150972351,0.6647852388439138,5h
15_51,arhgdia,15,0.7865992583690473,,0.9218222434628549,0.8605699750843023,0.6642581872761052,5h
15_52,arhgdia,15,0.7868808165404819,,0.9203550722399936,0.862227523509736,0.6639711221076079,5h
15_53,arhgdia,15,0.7870198108069358,,0.9142084880401988,0.8701549385177196,0.6633396378798837,5h
15_54,arhgdia,15,0.7875540637400771,,0.9081657512706071,0.8783476568476524,0.6621209828832528,5h
15_55,arhgdia,15,0.7868335277402109,,0.9027749580551315,0.8859476999096493,0.6620002011794733,5h
15_56,arhgdia,15,0.7868335277402109,,0.9027749580551315,0.8859476999096493,0.6620002011794733,5h
15_57,arhgdia,15,0.7866019313651816,,0.8973494673803833,0.8933459243066085,0.66161297399928,5h
15_58,arhgdia,15,0.786610366898417,,0.8921664897048882,0.8999429114086253,0.6612918331748318,5h
15_59,arhgdia,15,0.7864739129651642,,0.8863147871318806,0.9076865209929319,0.6609827767663334,5h
15_60,arhgdia,15,0.786791973803372,,0.8804710795212193,0.9146578404190996,0.6608637505092457,5h
15_61,arhgdia,15,0.786791973803372,,0.8804710795212193,0.9146578404190996,0.6608637505092457,5h
15_62,arhgdia,15,0.7867110576598795,,0.8744126598423615,0.921346813416429,0.6615543261830773,5h
15_63,arhgdia,15,0.7868407510188781,,0.868313802483476,0.9284375860427181,0.661923841121559,5h
15_64,arhgdia,15,0.7943137741262712,,0.8605284672157822,0.9366716623482333,0.6566616551541044,5h
15_65,arhgdia,15,0.7943137741262712,,0.8605284672157822,0.9366716623482333,0.6566616551541044,5h
15_66,arhgdia,15,0.7866015644125002,,0.8573617168125532,0.9420265839526256,0.6623123088016041,5h
15_67,arhgdia,15,0.7861013314227904,,0.8522156844858608,0.9492739332390009,0.6623129366107728,5h
15_68,arhgdia,15,0.7857905349419568,,0.8474113310598597,0.9564414455522552,0.6618564667874681,5h
15_69,arhgdia,15,0.7852292159121492,,0.8421592073317468,0.9644289455135531,0.6615344203219041,5h
15_70,arhgdia,15,0.7852292159121492,,0.8421592073317468,0.9644289455135531,0.6615344203219041,5h
15_71,arhgdia,15,0.7849322177701029,,0.8364167548099831,0.9733000834982037,0.6608896452873342,5h
15_72,arhgdia,15,0.7849271141053622,,0.8309898031246283,0.981955713321539,0.6598366517234492,5h
15_73,arhgdia,15,0.7845529427841198,,0.8261660513534262,0.9894317694936426,0.6591406663108728,5h
15_74,arhgdia,15,0.7845529427841198,,0.8261660513534262,0.9894317694936426,0.6591406663108728,5h
15_75,arhgdia,15,0.7844208716951709,,0.8215004779684348,0.996160790622296,0.6586640649114602,5h
15_76,arhgdia,15,0.7832301305047337,,0.8168823170366871,1.002907154919,0.6590678544092273,5h
15_77,arhgdia,15,0.7821479477917473,,0.8120483389226282,1.0103629786780401,0.65936032035986,5h
15_78,arhgdia,15,0.7816302020074553,,0.8110598771734152,1.0121082726877595,0.65949038725341,5h
15_79,arhgdia,15,0.7793374186455717,,0.8070155653828165,1.0191875870258968,0.6604027682862399,5h
15_80,arhgdia,15,0.7763286144392227,,0.8041182943780231,1.025615900243431,0.6613418483894027,5h
15_81,arhgdia,15,0.772822490943753,,0.8015757216256669,1.0316488618596333,0.6625237126563723,5h
15_82,arhgdia,15,0.772822490943753,,0.8015757216256669,1.0316488618596333,0.6625237126563723,5h
15_83,arhgdia,15,0.7700895117072448,,0.7978943318548287,1.038429669612426,0.6631778427268593,5h
15_84,arhgdia,15,0.7660242271375061,,0.7960726616440323,1.042584403691873,0.6650614993057617,5h
15_85,arhgdia,15,0.7629671878408385,,0.7946520587696643,1.045890664349896,0.6659171322932624,5h
15_86,arhgdia,15,0.7629671878408385,,0.7946520587696643,1.045890664349896,0.6659171322932624,5h
15_87,arhgdia,15,0.7596386778302618,,0.7915114002400572,1.051205838450003,0.6668802368695675,5h
15_88,arhgdia,15,0.7572479273177624,,0.7890857595379375,1.0550520527496237,0.6677944600187355,5h
15_89,arhgdia,15,0.7546579798981599,,0.7870762561946223,1.0579739288059506,0.6692694157199746,5h
15_90,arhgdia,15,0.7533035964585413,,0.7862392525484926,1.0595297338878267,0.6698238069265827,5h
16_1,arhgdia,16,0.7461975311104176,0.7461975311104176,0.8257514438174284,0.9097138736664034,0.7728894637006066,5h
